id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
2767,images/synpic32084.jpg,"Yes. The chest X-ray shows <task_related_visual>multiple rounded opacities in both lung fields</task_related_visual>, consistent with the presence of <task_related_visual>nodules or masses</task_related_visual>.",CLOSED,"POS, PRES",Are there <task_related>multiple circumferential opacities located throughout</task_related> all <task_related>lung fields</task_related>?,freeform
2768,images/synpic32084.jpg,"Yes. The chest X-ray shows <task_related_visual>diffuse bilateral opacities</task_related_visual>, consistent with the presence of <task_related_visual>diffuse infiltrates in both lung fields</task_related_visual>.",CLOSED,"POS, PRES",Does this chest X-ray show signs of <task_related>diffuse opacities</task_related> in both <task_related>right and left lung fields</task_related>?,para
2769,images/synpic31232.jpg,"no. This is a <task_related_visual>CT scan</task_related_visual>, characterized by the <task_related_visual>cross-sectional image and clear detail of bone and soft tissue density</task_related_visual>.",CLOSED,MODALITY,Was this image taken via <task_related>MRI</task_related>?,freeform
2772,images/synpic53816.jpg,"MRI. It shows <task_related_visual>detailed brain structures</task_related_visual> with <task_related_visual>soft-tissue contrast</task_related_visual>, typical of MRI imaging.",OPEN,MODALITY,<task_related>What modality</task_related> is this <task_related>image taken</task_related>?,freeform
2773,images/synpic40500.jpg,"No. This is an MRI image showing the <task_related_visual>middle cerebral levels of the brain</task_related_visual>, <task_related_visual>not the top slice</task_related_visual>. Visible are the <task_related_visual>basal ganglia and ventricles</task_related_visual>.",CLOSED,PLANE,Is this image taken from the <task_related>top slice</task_related> of the <task_related>brain</task_related>?,freeform
2774,images/synpic40500.jpg,"No. This image shows the <task_related_visual>middle sections of the brain, with identifiable basal ganglia and ventricles</task_related_visual>.",CLOSED,PLANE,Was this image taken from a <task_related>superior-most section</task_related> of the <task_related>brain</task_related>?,para
2775,images/synpic39141.jpg,"CT. This image is an axial cross-section from a <task_related_visual>CT scan</task_related_visual>, as evidenced by the <task_related_visual>detailed cross-sectional views of the abdominal organs</task_related_visual>.",OPEN,MODALITY,<task_related>What imaging modality</task_related> is <task_related>seen here</task_related>?,para
2776,images/synpic39141.jpg,"CT. The image is an axial slice from a CT scan, evidenced by the <task_related_visual>high contrast, fine cross-sectional detail, and bone delineation</task_related_visual>.",CLOSED,MODALITY,Was this image taken with an <task_related>MRI</task_related> or <task_related>CT scanner</task_related>?,freeform
2777,images/synpic47964.jpg,Axial. The brain image is taken in an <task_related_visual>axial plane</task_related_visual>; the <task_related_visual>cerebellum and temporal lobes are horizontally displayed</task_related_visual>.,OPEN,PLANE,<task_related>What plane of section</task_related> is the <task_related>brain</task_related> taken in?,para
2778,images/synpic47964.jpg,"Axial. The brain image is taken in <task_related_visual>axial plane; cerebellum and temporal lobes</task_related_visual> are visible horizontally across, typical of this view.",OPEN,PLANE,<task_related>What cut</task_related> of the <task_related>brain</task_related> is this image taken?,freeform
2779,images/synpic41667.jpg,"Yes. There is <task_related_visual>dilated bowel with haustral markings visible in the lower abdomen</task_related_visual>, suggesting the presence of the colon.",CLOSED,PRES,Can you <task_related>view</task_related> the <task_related>colon</task_related> in this <task_related>image</task_related>?,freeform
2780,images/synpic22828.jpg,"yes. The transverse colon is visible as the <task_related_visual>horizontally oriented, dark-looping structure</task_related_visual> in the upper abdomen on this CT scan.",CLOSED,PRES,Is the <task_related>transverse colon</task_related> in view?,freeform
2781,images/synpic58902.jpg,Non-enhanced. The cerebral spinal fluid (CSF) appears <task_related_visual>non-enhanced; it is homogeneously dark on this T1-weighted MRI</task_related_visual>.,CLOSED,COLOR,Is the <task_related>CSF enhanced</task_related> or <task_related>non enhanced</task_related>?,freeform
2782,images/synpic58902.jpg,Non-enhanced. The CSF pathways show <task_related_visual>normal signal intensity without evidence of enhancement</task_related_visual> on this MRI FLAIR sequence.,OPEN,COLOR,<task_related>How</task_related> is the <task_related>CSF enhancement</task_related> characterized?,para
2783,images/synpic31232.jpg,"Yes, there are <task_related_visual>air-fluid levels</task_related_visual> in the <task_related_visual>colon</task_related_visual>, visible as dark air on top of denser fluid in bowel loops.",CLOSED,PRES,Are the <task_related>air fluid levels</task_related> located in <task_related>colon</task_related>?,freeform
2784,images/synpic100228.jpg,"AP. It's an AP (anteroposterior) view. The clavicles are <task_related_visual>horizontally oriented</task_related_visual>, indicative of an <task_related_visual>AP projection</task_related_visual>.",OPEN,PLANE,<task_related>What plane</task_related> was this <task_related>chest film</task_related> taken in?,para
2785,images/synpic100228.jpg,"AP. <task_related_visual>The heart shadow is enlarged</task_related_visual>, consistent with an AP projection where <task_related_visual>magnification occurs compared to a PA film</task_related_visual>.",CLOSED,PLANE,Is this an <task_related>AP</task_related> or <task_related>PA film</task_related>?,freeform
2786,images/synpic39141.jpg,"Mid abdomen. Visible are the <task_related_visual>liver, stomach, and transverse colon</task_related_visual>, indicating the <task_related_visual>transverse plane at the mid-abdomen level</task_related_visual>.",OPEN,PLANE,<task_related>What</task_related> is the <task_related>section level</task_related> of this image?,para
2787,images/synpic39141.jpg,"Mid abdomen. This axial CT slice is located at the level of the <task_related_visual>mid abdomen</task_related_visual>, revealing the <task_related_visual>liver, stomach, and large vessels like the aorta</task_related_visual>.",OPEN,PLANE,<task_related>Where</task_related> is this <task_related>slice located</task_related> in the <task_related>human body</task_related>?,freeform
2789,images/synpic31232.jpg,"Yes. The appendix appears <task_related_visual>normal in caliber, without signs of enlargement or swelling</task_related_visual>.",CLOSED,SIZE,Is the <task_related>appendix</task_related> <task_related>non-enlarged</task_related>?,frame
2791,images/synpic31232.jpg,Yes. The appendix appears to be of <task_related_visual>normal caliber without evidence of dilation or thickening</task_related_visual> in the CT abdomen scan.,CLOSED,SIZE,Is the <task_related>appendix</task_related> <task_related>normal size</task_related>?,frame
2792,images/synpic32084.jpg,"Chest radiograph. The <task_related_visual>lungs and the bony thorax</task_related_visual>, including the <task_related_visual>clavicles, ribs, and spine</task_related_visual>, are visible, consistent with a chest radiograph.",OPEN,ORGAN,<task_related>What type</task_related> of <task_related>radiograph</task_related> is this?,freeform
2793,images/synpic53228.jpg,"No. The clavicles are <task_related_visual>equidistant from the spinous processes</task_related_visual>, indicating a <task_related_visual>non-rotated position</task_related_visual>.",CLOSED,OTHER,Is this <task_related>patient rotated</task_related>?,freeform
2794,images/synpic53228.jpg,"No. The patient's positioning appears appropriate for a PA chest X-ray: <task_related_visual>clavicles are equidistant from the spine</task_related_visual>, indicating proper alignment.",CLOSED,OTHER,<task_related>Was the patient positioned inappropriately</task_related>?,para
2795,images/synpic60703.jpg,"FLAIR. The brain's gray and white matter show <task_related_visual>different intensities</task_related_visual>, and cerebrospinal fluid is <task_related_visual>suppressed</task_related_visual>, typical of FLAIR imaging.",CLOSED,MODALITY,"Is this a <task_related>T1 weighted</task_related>, <task_related>T2 weighted</task_related>, or <task_related>FLAIR image</task_related>?",freeform
2796,images/synpic60703.jpg,"Yes. The <task_related_visual>hyperintense signals in the brain's white matter</task_related_visual> are consistent with FLAIR MRI, suppressing fluid signals to highlight lesions.",CLOSED,MODALITY,Is this <task_related>MRI taken with FLAIR protocol</task_related>?,para
2797,images/synpic53816.jpg,"no. This is an <task_related_visual>axial plane. The image cuts horizontally through the head, showing a cross-sectional view that includes both cerebral hemispheres</task_related_visual>.",CLOSED,PLANE,Is this image of a <task_related>saggital plane</task_related>?,freeform
2798,images/synpic41667.jpg,"Sigmoid Flexture of the Colon. The sigmoid colon is visible in the left hemidiaphragmatic area, indicated by the <task_related_visual>soft tissue opacity outlining bowel loops</task_related_visual> in that region.",OPEN,PRES,<task_related>What structure</task_related> is seen in the <task_related>left hemidiaphragmatic area</task_related>?,para
2799,images/synpic41667.jpg,"Sigmoid Flexture of the Colon. There is <task_related_visual>gas opacity overlying the left hemidiaphragm consistent with bowel gas</task_related_visual>, likely the <task_related_visual>sigmoid colon</task_related_visual>.",OPEN,PRES,<task_related>What structure</task_related> is <task_related>superimposed on the left hemidiaphragm</task_related>?,freeform
2800,images/synpic32084.jpg,"Yes. The <task_related_visual>right hemidiaphragm is higher than the left</task_related_visual>, indicating <task_related_visual>right hemidiaphragm elevation</task_related_visual>. This can be observed as <task_related_visual>an asymmetric diaphragmatic contour</task_related_visual>.",CLOSED,PRES,Is there <task_related>right hemidiaphragm elevation</task_related>?,para
2801,images/synpic32084.jpg,"Yes. The right hemidiaphragm is elevated relative to the left, with <task_related_visual>a higher position on the right side noted on this chest X-ray</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>elevation</task_related> of the <task_related>right hemidiaphragm</task_related>?,frame
2802,images/synpic32084.jpg,"Yes. The right hemidiaphragm is elevated compared to the left, which is visible as <task_related_visual>a higher diaphragmatic dome on the right side</task_related_visual>.",CLOSED,PRES,Is the <task_related>right hemidiaphragm higher</task_related> than the <task_related>left</task_related>?,freeform
2803,images/synpic32084.jpg,Yes. The <task_related_visual>right hemidiaphragm is elevated</task_related_visual>; it sits higher than the left on the chest X-ray.,CLOSED,PRES,Is/Are there <task_related>elevation</task_related> of the <task_related>right hemidiaphragm</task_related>?,frame
2804,images/synpic42290.jpg,"Yes. This is a CT scan of the abdomen, showing <task_related_visual>thickened walls of jejunal loops</task_related_visual>, suggestive of jejunal wall enlargement.",CLOSED,SIZE,Is the <task_related>jejunal wall</task_related> <task_related>enlarged</task_related>?,para
2805,images/synpic42290.jpg,"Yes. The jejunal loops in the <task_related_visual>left abdomen are thick-walled</task_related_visual>, indicating <task_related_visual>wall enlargement</task_related_visual>.",CLOSED,SIZE,Is the <task_related>jejunal wall</task_related> <task_related>enlarged</task_related>?,frame
2806,images/synpic42290.jpg,Yes. The <task_related_visual>jejunum appears distended and demonstrates increased wall thickness</task_related_visual>.,CLOSED,SIZE,<task_related>Is there thickening</task_related> of the <task_related>jejunum</task_related>?,freeform
2807,images/synpic42290.jpg,"Yes. The loops of <task_related_visual>small bowel exhibit wall thickening</task_related_visual>, consistent with <task_related_visual>jejunum thickening</task_related_visual>.",CLOSED,SIZE,Is the <task_related>jejunum thickened</task_related>?,frame
2808,images/synpic59126.jpg,Underneath the right hemidiaphragm. The gastric bubble is <task_related_visual>not located underneath the right hemidiaphragm; it's typically under the left hemidiaphragm</task_related_visual>. The visual evidence shows <task_related_visual>no lucency indicative of a gastric bubble under the right hemidiaphragm</task_related_visual>.,OPEN,POS,<task_related>Where</task_related> is the <task_related>gastric bubble located</task_related>?,freeform
2809,images/synpic59126.jpg,"Underneath the right hemidiaphragm. The gastric bubble is absent <task_related_visual>underneath the right hemidiaphragm</task_related_visual> on this chest X-ray. It's normally located there, indicating a possible pathology.",OPEN,POS,<task_related>Where</task_related> is the <task_related>gastric bubble located</task_related>?,frame
2810,images/synpic59126.jpg,"Underneath the right hemidiaphragm. The gastric bubble is <task_related_visual>under the right hemidiaphragm</task_related_visual>. The expected position is under the left, indicating a situs inversus or abnormal rotation.",OPEN,POS,Where is the <task_related>gastric bubble</task_related> placed?,para
2811,images/synpic59126.jpg,"Underneath the right hemidiaphragm. The gastric bubble is beneath the <task_related_visual>left hemidiaphragm</task_related_visual>, indicated by a <task_related_visual>pocket of air with clear borders</task_related_visual> superior to the stomach.",OPEN,POS,<task_related>Where</task_related> is the <task_related>gastric bubble located</task_related>?,frame
2812,images/synpic32084.jpg,"X-ray. This is a chest X-ray, identifiable by its <task_related_visual>high-contrast appearance</task_related_visual> showing the <task_related_visual>skeletal structure</task_related_visual> and <task_related_visual>air-filled spaces of the lungs</task_related_visual>.",OPEN,MODALITY,<task_related>What</task_related> was this image <task_related>taken with</task_related>?,freeform
2813,images/synpic9872.jpg,"Posterior fossa. The image shows a T1-weighted brain MRI with a <task_related_visual>hypointense mass in the posterior fossa</task_related_visual>, likely in the <task_related_visual>cerebellar or fourth ventricle region</task_related_visual>.",OPEN,POS,<task_related>What</task_related> is the <task_related>location</task_related> of the <task_related>brain mass</task_related>?,para
2814,images/synpic9872.jpg,"Posterior fossa. The mass is located in the cerebellar region within the <task_related_visual>posterior fossa</task_related_visual>, characterized by its <task_related_visual>hyperintense signal on this MRI image</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>mass located</task_related>?,frame
2815,images/synpic9872.jpg,"Posterior fossa. The mass is <task_related_visual>hyperintense</task_related_visual>, located in the <task_related_visual>cerebellum within the posterior fossa</task_related_visual> on T1-weighted MRI.",OPEN,POS,<task_related>Where</task_related> is the <task_related>mass located</task_related>?,freeform
2816,images/synpic9872.jpg,"Posterior fossa. The mass is located in the cerebellum, identified by its characteristic <task_related_visual>""butterfly"" shape</task_related_visual> in the <task_related_visual>posterior fossa on this brain MRI</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is the <task_related>mass located</task_related>?,frame
2819,images/synpic59126.jpg,"yes. The heart's apex is pointed to the <task_related_visual>right</task_related_visual>, indicating <task_related_visual>dextrocardia</task_related_visual>.",CLOSED,OTHER,Is the <task_related>heart contour</task_related> <task_related>backwards</task_related>?,freeform
2820,images/synpic59126.jpg,"Yes. Yes, the <task_related_visual>cardiac silhouette is reversed</task_related_visual>, with the <task_related_visual>cardiac apex pointing to the right side</task_related_visual> instead of the usual left.",CLOSED,OTHER,Is the <task_related>heart contour</task_related> a <task_related>mirror image</task_related> of normal?,para
2822,images/synpic100228.jpg,"Stomach. In the left upper quadrant of the abdomen, these are consistent with <task_related_visual>gastric bubble</task_related_visual> and <task_related_visual>pneumoperitoneum</task_related_visual>, not in the stomach or thoracic cavity.",OPEN,POS,<task_related>Where</task_related> are the <task_related>three circular opacities</task_related> located?,frame
2824,images/synpic100228.jpg,"Stomach. The three circular opacities are located in the <task_related_visual>epigastric region, just below the diaphragm on the left side</task_related_visual>, visible on the chest X-ray.",OPEN,POS,<task_related>Where</task_related> are the <task_related>three circular opacities</task_related> located?,frame
2825,images/synpic40500.jpg,"Brain. Axial view of the brain, The <task_related_visual>axial view and anatomy, including the ventricles and gyral pattern</task_related_visual>, identify this as a <task_related_visual>brain image</task_related_visual>.",OPEN,ORGAN,<task_related>What organ</task_related> is this image <task_related>of</task_related>?,freeform
2826,images/synpic56841.jpg,"No. The left temporal lobe shows <task_related_visual>a hyperintense signal on this MRI FLAIR sequence</task_related_visual>, indicating an abnormality.",CLOSED,ABN,Does the <task_related>left temporal lobe</task_related> appear <task_related>normal</task_related>?,para
2827,images/synpic56841.jpg,"No. The left temporal lobe shows <task_related_visual>a hyperintense area on this MRI FLAIR sequence</task_related_visual>, suggesting abnormality such as inflammation or ischemia.",CLOSED,ABN,Is the <task_related>left temporal lobe</task_related> normal?,frame
2828,images/synpic56841.jpg,"Yes. <task_related_visual>Hyperintense area in the left temporal lobe</task_related_visual>, consistent with a lesion. It appears brighter on this T2/FLAIR MRI sequence.",CLOSED,POS,Is there <task_related>a lesion</task_related> in the <task_related>left temporal lobe</task_related>?,freeform
2829,images/synpic56841.jpg,"Yes. Hyperintense lesion in <task_related_visual>left temporal lobe</task_related_visual>, consistent with the reported lesion location. The MRI shows a <task_related_visual>bright area characteristic of pathology</task_related_visual>.",CLOSED,POS,Is there a <task_related>lesion located</task_related> in the <task_related>left temporal lobe</task_related>?,frame
2830,images/synpic48714.jpg,"Right Sylvian Fissure. Hyperintense area <task_related_visual>adjacent to right Sylvian fissure</task_related_visual>, suggestive of <task_related_visual>hemorrhage in that location</task_related_visual>.",OPEN,POS,<task_related>What brain territory</task_related> is the <task_related>hemorrhage located</task_related>?,para
2831,images/synpic48714.jpg,Right Sylvian Fissure. Hyperdense area in the <task_related_visual>right Sylvian fissure indicates the presence of hemorrhage</task_related_visual>.,OPEN,POS,<task_related>Where</task_related> is the <task_related>hemorrhage located</task_related>?,frame
2832,images/synpic48714.jpg,"Right Sylvian Fissure. <task_related_visual>Hyperdensity is noted within the right Sylvian fissure</task_related_visual>, consistent with subarachnoid hemorrhage in that location.",OPEN,POS,<task_related>Which fissure</task_related> is the <task_related>hemorrhage</task_related> located?,freeform
2833,images/synpic48714.jpg,"Right Sylvian Fissure. Hyperdense area within the <task_related_visual>right Sylvian fissure</task_related_visual>, indicative of <task_related_visual>hemorrhage</task_related_visual> on this non-contrast CT head image.",OPEN,POS,<task_related>Where</task_related> is the <task_related>hemorrhage located</task_related>?,frame
2835,images/synpic58902.jpg,"No. This is an <task_related_visual>axial brain section</task_related_visual> as it depicts a <task_related_visual>transverse, horizontal slice through the head, showing bilateral cerebral hemispheres, ventricles, and skull</task_related_visual>.",CLOSED,PLANE,Is this a <task_related>saggital brain section</task_related>?,para
2836,images/synpic58902.jpg,"No. This is an <task_related_visual>axial view of the brain on MRI</task_related_visual>, showing <task_related_visual>cerebral hemispheres and basal ganglia</task_related_visual> without sagittal structures.",CLOSED,PLANE,Is this a <task_related>saggital view</task_related> of the <task_related>brain</task_related>?,freeform
2838,images/synpic39141.jpg,"Yes. The <task_related_visual>hypodensity is located in the right lobe of the liver</task_related_visual>, characterized by an area that appears <task_related_visual>darker than the surrounding liver tissue</task_related_visual> on the CT scan.",CLOSED,POS,Is there a <task_related>hypodensity</task_related> located in the <task_related>liver</task_related>?,frame
2840,images/synpic39141.jpg,Yes. This is an axial CT image of the abdomen showing <task_related_visual>a low-density lesion in the right lobe of the liver</task_related_visual>.,CLOSED,POS,Is there a <task_related>hypodensity located in the liver</task_related>?,frame
2841,images/synpic41667.jpg,"Right Subclavian Vein. The catheter is seen <task_related_visual>passing over the right clavicle shadow, descending vertically</task_related_visual> towards the heart, <task_related_visual>in alignment with the right subclavian vein's expected course</task_related_visual>.",OPEN,POS,<task_related>What vein</task_related> is the <task_related>central venous catheter located</task_related> in the patient?,freeform
2842,images/synpic41667.jpg,"Right Subclavian Vein. Overlying the right clavicle, a catheter is visible entering the <task_related_visual>subclavian vein</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>central venous catheter</task_related> located?,frame
2843,images/synpic41667.jpg,"<task_related_visual>Right Subclavian Vein</task_related_visual>. The catheter's <task_related_visual>radiopaque line is seen coursing over the right clavicle</task_related_visual>, indicating placement in the right subclavian vein.",OPEN,POS,<task_related>Where</task_related> is the <task_related>central venous catheter placed</task_related>?,para
2844,images/synpic41667.jpg,"Right Subclavian Vein. The catheter <task_related_visual>courses from the right side of the chest towards the center</task_related_visual>, consistent with the <task_related_visual>right subclavian vein location</task_related_visual>.",OPEN,POS,<task_related>Where</task_related> is/are the <task_related>central venous catheter</task_related> located?,frame
2846,images/synpic32727.jpg,"Yes. The aorta is visible as a large, round structure in the center, above the spine.",CLOSED,PRES,Is the aorta visible in this section?,para
2847,images/synpic32727.jpg,"Yes. The aorta is visible in the center, <task_related_visual>descending posterior to the heart</task_related_visual>, showing <task_related_visual>a normal caliber without dilation or aneurysm</task_related_visual>.",CLOSED,PRES,Is there an <task_related>aorta</task_related> in the <task_related>image</task_related>?,frame
2848,images/synpic32727.jpg,"Yes. The aorta is visible as <task_related_visual>a large, rounded structure central and anterior to the spine</task_related_visual>.",CLOSED,PRES,Is the <task_related>aorta</task_related> in view?,freeform
2849,images/synpic32727.jpg,Yes. The <task_related_visual>aorta is located centrally and posterior to the liver</task_related_visual> in this axial CT image.,CLOSED,PRES,Is there an <task_related>aorta</task_related> in the <task_related>image</task_related>?,frame
2850,images/synpic42290.jpg,"Yes. Yes, the <task_related_visual>kidneys exhibit increased attenuation</task_related_visual> on this CT scan, <task_related_visual>appearing brighter than the surrounding tissues</task_related_visual>.",CLOSED,COLOR,Are the <task_related>kidneys hyper attenuated</task_related>?,freeform
2851,images/synpic42290.jpg,"Yes. The kidneys exhibit <task_related_visual>enhanced radiodensity</task_related_visual>, indicating <task_related_visual>contrast agent presence</task_related_visual>, typical of a post-contrast CT scan phase.",CLOSED,COLOR,<task_related>Is/Are the kidneys showing</task_related> <task_related>high level of contrast</task_related>?,frame
2852,images/synpic42290.jpg,Yes. The kidneys display <task_related_visual>increased brightness</task_related_visual> indicating <task_related_visual>contrast enhancement</task_related_visual> on this computed tomography (CT) scan.,CLOSED,COLOR,<task_related>Do</task_related> the <task_related>kidneys</task_related> show a <task_related>high level</task_related> of <task_related>contrast enhancement</task_related>?,para
2853,images/synpic42290.jpg,"Yes. The kidneys exhibit <task_related_visual>bright enhancement</task_related_visual>, suggesting the presence of <task_related_visual>contrast agent within the renal parenchyma</task_related_visual>.",CLOSED,COLOR,<task_related>Are</task_related> the <task_related>kidneys</task_related> showing <task_related>high level of contrast</task_related>?,frame
2854,images/synpic22020.jpg,Yes. Both kidneys are present; visible as <task_related_visual>bilaterally symmetrical structures</task_related_visual> in the <task_related_visual>mid-abdomen</task_related_visual> on this axial CT scan.,CLOSED,PRES,Are <task_related>both kidneys</task_related> in <task_related>view</task_related>?,freeform
2855,images/synpic22020.jpg,"Yes. The CT image shows <task_related_visual>both kidneys</task_related_visual>, with normal size and shape located in the retroperitoneal space.",CLOSED,PRES,Are <task_related>both kidneys</task_related> in the <task_related>image</task_related>?,frame
2856,images/synpic22020.jpg,Yes. The CT scan shows <task_related_visual>bilateral renal structures with normal size and shape</task_related_visual> in the abdomen.,CLOSED,PRES,<task_related>Are</task_related> both <task_related>kidneys visible</task_related>?,para
2857,images/synpic22020.jpg,"Yes. <task_related_visual>Two kidneys are visible</task_related_visual> in the axial cut of the abdominal CT, with one on each side of the spine.",CLOSED,PRES,Are <task_related>both kidneys</task_related> in the image?,frame
2858,images/synpic24729.jpg,Normal. The appendix is not visibly <task_related_visual>dilated or thickened;</task_related_visual> it appears normal on this abdominal CT scan.,CLOSED,ABN,Does the <task_related>appendix</task_related> appear <task_related>normal</task_related> or <task_related>abnormal</task_related>?,para
2859,images/synpic24729.jpg,Normal. The appendix appears normal; it's in the <task_related_visual>expected anatomic location</task_related_visual> with <task_related_visual>homogeneous density</task_related_visual> and no signs of <task_related_visual>enlargement or inflammation</task_related_visual>.,CLOSED,ABN,Is the <task_related>appendix</task_related> <task_related>normal or abnormal</task_related> in appearance?,freeform
2860,images/synpic22828.jpg,"Axial. Axial, The image cuts transversely across the body showing horizontal sections of the abdomen.",OPEN,PLANE,What plane of the abdomen is this image?,freeform
2861,images/synpic41667.jpg,"Yes, this is a chest radiograph, showing <task_related_visual>bilateral lung fields, the heart, spine, and diaphragm</task_related_visual> under standard frontal view.",CLOSED,MODALITY,<task_related>Is this</task_related> a <task_related>chest radiograph</task_related>?,freeform
2862,images/synpic53228.jpg,Yes. The heart borders are intact and <task_related_visual>well-defined</task_related_visual> with no signs of <task_related_visual>cardiomegaly or other abnormalities</task_related_visual>.,CLOSED,ABN,Does the <task_related>heart border</task_related> appear <task_related>normal</task_related>?,para
2863,images/synpic53228.jpg,"Yes. The heart contour appears normal as the <task_related_visual>cardiac silhouette is within normal limits without evidence of enlargement, abnormal contours, or effusions.</task_related_visual>",CLOSED,ABN,Is the <task_related>heart contour</task_related> normal?,frame
2864,images/synpic53228.jpg,Yes. The <task_related_visual>cardiac silhouette appears within normal limits</task_related_visual> without <task_related_visual>abnormal enlargements or distortions</task_related_visual>.,CLOSED,ABN,Is there a <task_related>normal contour</task_related> of the <task_related>heart</task_related>?,freeform
2865,images/synpic53228.jpg,"Yes. The heart contour is within normal limits; it is neither enlarged nor distorted, showing <task_related_visual>clear borders and normal cardiac silhouette</task_related_visual>.",CLOSED,ABN,Is the <task_related>heart contour</task_related> normal?,frame
2866,images/synpic41667.jpg,"PA. <task_related_visual>The scapulae are lateral to the lung fields</task_related_visual>, indicating patient's arms were positioned anteriorly, as in a PA film.",CLOSED,PLANE,Is this an <task_related>AP</task_related> or <task_related>PA film</task_related>?,freeform
2867,images/synpic42157.jpg,Oral and IV. <task_related_visual>High-density material within the stomach</task_related_visual> and <task_related_visual>vessels indicate both oral and IV contrast</task_related_visual> were used. This is a CT of the abdomen.,OPEN,MODALITY,<task_related>What form of contrast</task_related> did the patient <task_related>receive</task_related>?,para
2868,images/synpic42157.jpg,Oral and IV. Enhanced abdominal structures suggest the use of <task_related_visual>oral and IV contrast</task_related_visual>. <task_related_visual>Brightness in the stomach and vessels confirms this</task_related_visual>.,OPEN,MODALITY,<task_related>What types</task_related> of <task_related>contrast</task_related> did this patient have?,freeform
2869,images/synpic32084.jpg,No. The cardiac silhouette is within <task_related_visual>normal limits with no evidence of enlargement</task_related_visual> on this chest X-ray.,CLOSED,SIZE,Is the <task_related>heart enlarged</task_related>?,freeform
2870,images/synpic32084.jpg,No. The <task_related_visual>cardiac silhouette within normal limits for size</task_related_visual>; <task_related_visual>cardiothoracic ratio is less than 50%</task_related_visual>.,CLOSED,SIZE,Is the <task_related>heart</task_related> <task_related>enlarged</task_related>?,frame
2871,images/synpic32084.jpg,"No. The <task_related_visual>cardiac silhouette does not occupy more than half the width of the chest</task_related_visual>, indicating no cardiomegaly.",CLOSED,SIZE,Is there <task_related>evidence</task_related> of <task_related>cardiomegaly</task_related>?,para
2872,images/synpic32084.jpg,"No. The <task_related_visual>cardiac silhouette size is within normal limits</task_related_visual>; no evidence of cardiomegaly is seen, such as an <task_related_visual>enlarged cardiac outline</task_related_visual>.",CLOSED,SIZE,Is the <task_related>heart enlarged</task_related>?,frame
2873,images/synpic31232.jpg,"Axial. The image is an axial CT scan showing <task_related_visual>cross-sectional views of the abdomen</task_related_visual> with visible intestines, vertebrae, and abdominal fat.",OPEN,PLANE,<task_related>What cut of the body</task_related> is this image?,freeform
2874,images/synpic59126.jpg,"PA. The <task_related_visual>scapulae are outlined laterally</task_related_visual>; not superimposing the <task_related_visual>lung fields, indicating a PA view</task_related_visual>.",CLOSED,PLANE,Is this an <task_related>AP</task_related> or <task_related>PA film</task_related>?,freeform
2875,images/synpic59126.jpg,"PA. The <task_related_visual>scapulae are lateral and the heart appears as a left-sided structure</task_related_visual>, confirming the PA (posteroanterior) view.",OPEN,PLANE,<task_related>How</task_related> was this <task_related>film taken</task_related>?,para
2876,images/synpic41667.jpg,"Base. Increased opacity predominantly in the <task_related_visual>lung bases, bilaterally</task_related_visual>, consistent with the described <task_related_visual>ground glass opacities</task_related_visual>.",CLOSED,POS,Are the <task_related>ground glass opacities</task_related> located more in the <task_related>apex or base</task_related> of the <task_related>lung</task_related>?,freeform
2877,images/synpic41667.jpg,Lower lung fields. The bilateral lower lung fields display <task_related_visual>patchy areas of increased attenuation consistent with ground glass opacities</task_related_visual>.,OPEN,POS,<task_related>What parts</task_related> of the <task_related>lung fields</task_related> contain the <task_related>most prominent ground glass opacities</task_related>?,para
2879,images/synpic60703.jpg,"Motion. Motion artifact, evidenced by <task_related_visual>blurry regions throughout the image</task_related_visual>, inconsistent with the typically sharp delineation of brain structures on MRI.",OPEN,PRES,<task_related>What</task_related> is the <task_related>artifact</task_related> in the image?,frame
2881,images/synpic60703.jpg,"Motion. The image is an MRI of the <task_related_visual>head showing motion artifact</task_related_visual>, evidenced by the <task_related_visual>blurry and indistinct lines distorting the brain structures</task_related_visual>.",OPEN,PRES,<task_related>What is the artifact</task_related> in the image?,frame
2882,images/synpic42157.jpg,"Diverticuli. <task_related_visual>Outpouchings in the wall</task_related_visual> of the sigmoid colon are visible, consistent with <task_related_visual>diverticuli</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> is <task_related>located</task_related> in the <task_related>sigmoid colon</task_related>?,freeform
2883,images/synpic42157.jpg,"Diverticuli. Multiple outpouchings noted along the sigmoid colon wall, consistent with diverticuli. They are visible as <task_related_visual>rounded projections on the CT image</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> is the <task_related>findings</task_related> located in the <task_related>sigmoid colon</task_related>?,frame
2884,images/synpic42157.jpg,"Diverticuli. Outpouchings along the sigmoid colon, consistent with diverticula. Visible on a CT scan as <task_related_visual>sac-like protrusions from the colon wall</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> are the <task_related>findings</task_related> in the <task_related>sigmoid colon</task_related>?,para
